1,2019-06-16,805,2019-06-16 23:16:27,2019-06-17 01:58:54
4,2019-06-16,9,2019-06-16 23:14:59,2019-06-17 01:45:39
2,2019-06-17,327,2019-06-17 02:00:36,2019-06-17 04:20:17
1,2019-06-17,208,2019-06-17 02:32:37,2019-06-17 05:25:57
1,2019-06-17,1062,2019-06-17 05:40:01,2019-06-17 08:34:18
2,2019-06-17,1902,2019-06-17 05:00:45,2019-06-17 08:29:39
4,2019-06-17,12,2019-06-17 05:23:45,2019-06-17 08:23:23
4,2019-06-17,28,2019-06-17 08:18:47,2019-06-17 11:17:48
2,2019-06-17,5412,2019-06-17 08:03:24,2019-06-17 08:28:01
1,2019-06-17,3065,2019-06-17 08:53:34,2019-06-17 11:10:09
2,2019-06-17,5714,2019-06-17 11:00:47,2019-06-17 13:48:15
1,2019-06-17,3333,2019-06-17 11:10:34,2019-06-17 14:07:49
4,2019-06-17,30,2019-06-17 11:43:05,2019-06-17 14:03:49
2,2019-06-17,6424,2019-06-17 14:02:43,2019-06-17 16:29:44
1,2019-06-17,3878,2019-06-17 14:25:43,2019-06-17 17:00:16
4,2019-06-17,32,2019-06-17 14:03:56,2019-06-17 16:35:43
2,2019-06-17,5558,2019-06-17 17:02:39,2019-06-17 20:04:30
1,2019-06-17,3123,2019-06-17 17:24:22,2019-06-17 19:53:41
4,2019-06-17,42,2019-06-17 17:18:38,2019-06-17 19:55:07
2,2019-06-17,3878,2019-06-17 20:00:17,2019-06-17 23:13:48
1,2019-06-17,2057,2019-06-17 20:00:55,2019-06-17 22:40:43
4,2019-06-17,14,2019-06-17 20:47:49,2019-06-17 22:51:23
2,2019-06-17,1527,2019-06-17 23:00:07,2019-06-18 01:10:45
1,2019-06-17,839,2019-06-17 23:32:52,2019-06-18 02:02:29
4,2019-06-17,9,2019-06-17 23:23:48,2019-06-18 01:01:36
2,2019-06-18,320,2019-06-18 02:15:24,2019-06-18 04:42:42
1,2019-06-18,181,2019-06-18 02:58:36,2019-06-18 04:35:12
2,2019-06-18,2008,2019-06-18 05:01:04,2019-06-19 06:30:03
1,2019-06-18,1187,2019-06-18 05:22:23,2019-06-18 09:04:50
4,2019-06-18,18,2019-06-18 05:29:11,2019-06-18 07:45:28
1,2019-06-18,3783,2019-06-18 08:47:25,2019-06-18 11:02:51
2,2019-06-18,6918,2019-06-18 08:58:42,2019-06-19 08:33:08
4,2019-06-18,31,2019-06-18 08:39:02,2019-06-18 11:10:27
2,2019-06-18,8119,2019-06-18 11:00:04,2019-06-18 14:17:07
1,2019-06-18,4919,2019-06-18 11:15:16,2019-06-18 13:58:45
4,2019-06-18,33,2019-06-18 11:30:14,2019-06-18 14:41:06
2,2019-06-18,7515,2019-06-18 14:05:50,2019-06-18 14:34:48
1,2019-06-18,4708,2019-06-18 14:15:02,2019-06-18 17:12:26
4,2019-06-18,43,2019-06-18 14:02:45,2019-06-18 17:06:02
2,2019-06-18,8132,2019-06-18 17:26:03,2019-06-18 18:38:14
1,2019-06-18,4466,2019-06-18 17:17:58,2019-06-18 19:55:39
4,2019-06-18,53,2019-06-18 17:51:43,2019-06-18 19:38:44
4,2019-06-18,40,2019-06-18 20:19:25,2019-06-18 23:14:39
2,2019-06-18,5364,2019-06-18 20:30:24,2019-06-18 23:15:00
1,2019-06-18,2788,2019-06-18 20:01:41,2019-06-18 22:49:24
2,2019-06-18,2368,2019-06-18 23:19:10,2019-06-19 01:14:48
1,2019-06-18,1180,2019-06-18 23:07:33,2019-06-19 01:56:18
4,2019-06-18,18,2019-06-18 23:15:04,2019-06-19 02:28:05
1,2019-06-19,232,2019-06-19 02:44:01,2019-06-19 05:03:37
2,2019-06-19,400,2019-06-19 02:34:29,2019-06-19 03:21:04
2,2019-06-19,1873,2019-06-19 05:24:40,2019-06-19 06:12:03
1,2019-06-19,967,2019-06-19 05:59:44,2019-06-19 08:17:56
4,2019-06-19,9,2019-06-19 05:41:07,2019-06-19 08:01:41
1,2019-06-19,3646,2019-06-19 08:52:12,2019-06-19 11:22:22
2,2019-06-19,6573,2019-06-19 08:51:07,2019-06-19 09:03:50
4,2019-06-19,40,2019-06-19 08:02:56,2019-06-19 11:28:09
4,2019-06-19,44,2019-06-19 11:00:05,2019-06-19 14:07:04
2,2019-06-19,7231,2019-06-19 11:00:09,2019-06-19 12:45:38
1,2019-06-19,4327,2019-06-19 11:38:54,2019-06-19 15:08:27
2,2019-06-19,8006,2019-06-19 14:03:37,2019-06-20 15:34:43
1,2019-06-19,4931,2019-06-19 14:02:51,2019-06-19 17:35:21
4,2019-06-19,57,2019-06-19 14:24:20,2019-06-19 16:44:20
2,2019-06-19,7760,2019-06-19 17:02:30,2019-06-20 17:16:37
1,2019-06-19,4551,2019-06-19 17:33:19,2019-06-19 19:49:27
4,2019-06-19,43,2019-06-19 17:17:48,2019-06-19 19:41:59
2,2019-06-19,6727,2019-06-19 21:51:47,2019-06-19 22:48:48
1,2019-06-19,3742,2019-06-19 20:03:29,2019-06-19 22:32:57
4,2019-06-19,31,2019-06-19 20:17:46,2019-06-19 22:46:09
2,2019-06-19,3155,2019-06-19 23:20:17,2019-06-20 22:47:58
1,2019-06-19,1612,2019-06-19 23:32:33,2019-06-20 02:47:05
4,2019-06-19,16,2019-06-19 23:19:19,2019-06-20 01:40:49
1,2019-06-20,316,2019-06-20 02:46:51,2019-06-20 05:05:14
2,2019-06-20,613,2019-06-20 02:01:05,2019-06-20 04:43:31
4,2019-06-20,15,2019-06-20 05:10:57,2019-06-20 07:59:34
2,2019-06-20,1932,2019-06-20 05:00:00,2019-06-21 06:50:47
1,2019-06-20,1087,2019-06-20 05:12:39,2019-06-20 07:46:54
2,2019-06-20,5909,2019-06-20 08:03:36,2019-06-20 10:03:20
1,2019-06-20,3311,2019-06-20 08:49:08,2019-06-20 11:14:22
4,2019-06-20,26,2019-06-20 08:21:25,2019-06-20 11:39:44
1,2019-06-20,4310,2019-06-20 11:47:48,2019-06-20 14:17:04
4,2019-06-20,34,2019-06-20 11:22:30,2019-06-20 13:59:00
2,2019-06-20,7308,2019-06-20 11:05:46,2019-06-20 11:35:54
2,2019-06-20,8537,2019-06-20 14:02:55,2019-06-21 13:14:44
1,2019-06-20,5448,2019-06-20 14:05:50,2019-06-20 17:12:08
4,2019-06-20,50,2019-06-20 14:58:10,2019-06-20 17:36:33
2,2019-06-20,7635,2019-06-20 18:55:04,2019-06-21 18:10:01
1,2019-06-20,4514,2019-06-20 17:50:12,2019-06-20 20:09:28
4,2019-06-20,43,2019-06-20 17:42:20,2019-06-20 20:03:28
2,2019-06-20,8202,2019-06-20 20:00:15,2019-06-20 22:24:51
1,2019-06-20,4498,2019-06-20 20:56:16,2019-06-20 22:49:18
4,2019-06-20,51,2019-06-20 20:45:14,2019-06-20 22:51:00
2,2019-06-20,3983,2019-06-20 23:13:21,2019-06-21 01:44:12
1,2019-06-20,1984,2019-06-20 23:11:04,2019-06-21 01:39:53
4,2019-06-20,28,2019-06-20 23:42:23,2019-06-21 01:46:47
2,2019-06-21,763,2019-06-21 02:01:31,2019-06-21 03:59:10
1,2019-06-21,404,2019-06-21 02:24:50,2019-06-21 04:40:21
1,2019-06-21,1222,2019-06-21 05:11:04,2019-06-21 08:48:20
4,2019-06-21,13,2019-06-21 05:58:21,2019-06-21 07:47:45
2,2019-06-21,2095,2019-06-21 05:00:26,2019-06-22 06:33:46
2,2019-06-21,6503,2019-06-21 08:04:26,2019-06-21 09:59:38
4,2019-06-21,32,2019-06-21 08:47:20,2019-06-21 11:26:46
1,2019-06-21,3517,2019-06-21 08:36:14,2019-06-21 11:44:28
1,2019-06-21,3940,2019-06-21 11:56:39,2019-06-21 14:00:55
2,2019-06-21,6223,2019-06-21 11:25:26,2019-06-21 12:04:33
4,2019-06-21,39,2019-06-21 11:15:29,2019-06-21 14:24:10
2,2019-06-21,7420,2019-06-21 14:38:43,2019-06-21 16:25:54
1,2019-06-21,4538,2019-06-21 14:49:57,2019-06-21 17:14:30
4,2019-06-21,45,2019-06-21 14:58:12,2019-06-21 17:40:57
1,2019-06-21,4052,2019-06-21 17:30:33,2019-06-21 19:53:12
4,2019-06-21,47,2019-06-21 17:53:17,2019-06-21 19:49:36
2,2019-06-21,7107,2019-06-21 17:34:12,2019-06-22 17:11:49
1,2019-06-21,3358,2019-06-21 20:13:35,2019-06-21 23:09:43
4,2019-06-21,34,2019-06-21 20:41:50,2019-06-21 22:57:00
2,2019-06-21,5909,2019-06-21 21:37:10,2019-06-21 22:55:31
4,2019-06-21,26,2019-06-21 23:05:33,2019-06-22 01:25:17
2,2019-06-21,4403,2019-06-21 23:07:55,2019-06-22 16:04:15
1,2019-06-21,2245,2019-06-21 23:11:49,2019-06-22 01:38:40
1,2019-06-22,689,2019-06-22 02:18:17,2019-06-22 05:13:15
2,2019-06-22,1309,2019-06-22 02:01:27,2019-06-22 05:06:48
4,2019-06-22,7,2019-06-22 02:09:48,2019-06-22 04:32:01
1,2019-06-22,431,2019-06-22 05:56:40,2019-06-22 08:45:39
4,2019-06-22,7,2019-06-22 05:37:12,2019-06-22 07:29:40
2,2019-06-22,940,2019-06-22 05:36:32,2019-06-22 07:51:06
1,2019-06-22,1064,2019-06-22 08:44:25,2019-06-22 11:19:50
4,2019-06-22,9,2019-06-22 08:12:49,2019-06-22 11:32:58
2,2019-06-22,2339,2019-06-22 09:15:15,2019-06-22 08:54:58
2,2019-06-22,4374,2019-06-22 11:00:39,2019-06-22 11:40:04
1,2019-06-22,2113,2019-06-22 11:52:15,2019-06-22 13:52:11
4,2019-06-22,20,2019-06-22 11:21:52,2019-06-22 13:47:28
1,2019-06-22,3225,2019-06-22 14:22:31,2019-06-22 16:52:26
2,2019-06-22,5776,2019-06-22 14:05:25,2019-06-22 14:27:44
4,2019-06-22,30,2019-06-22 14:19:03,2019-06-22 17:09:26
4,2019-06-22,40,2019-06-22 17:43:28,2019-06-22 19:46:06
1,2019-06-22,3233,2019-06-22 17:58:58,2019-06-22 20:34:43
2,2019-06-22,5709,2019-06-22 17:00:30,2019-06-22 19:56:00
1,2019-06-22,2518,2019-06-22 20:47:36,2019-06-22 23:13:09
2,2019-06-22,4831,2019-06-22 20:04:21,2019-06-23 21:21:11
4,2019-06-22,34,2019-06-22 20:34:58,2019-06-22 22:47:49
2,2019-06-22,3994,2019-06-22 23:00:19,2019-06-23 22:25:14
1,2019-06-22,2050,2019-06-22 23:43:57,2019-06-23 02:19:19
4,2019-06-22,26,2019-06-22 23:40:20,2019-06-23 01:59:08
1,2019-06-23,726,2019-06-23 02:01:58,2019-06-23 05:02:07
2,2019-06-23,1478,2019-06-23 02:00:17,2019-06-23 05:29:24
4,2019-06-23,6,2019-06-23 02:16:38,2019-06-23 03:33:06
2,2019-06-23,857,2019-06-23 05:03:38,2019-06-23 07:51:45
4,2019-06-23,7,2019-06-23 05:14:22,2019-06-23 08:22:39
1,2019-06-23,435,2019-06-23 05:51:46,2019-06-23 08:19:18
4,2019-06-23,5,2019-06-23 08:12:13,2019-06-23 10:47:47
2,2019-06-23,1767,2019-06-23 08:00:40,2019-06-23 09:31:51
1,2019-06-23,876,2019-06-23 08:13:10,2019-06-23 10:56:39
2,2019-06-23,3632,2019-06-23 11:00:28,2019-06-24 10:18:56
4,2019-06-23,13,2019-06-23 11:55:56,2019-06-23 13:28:40
1,2019-06-23,1807,2019-06-23 11:25:46,2019-06-23 13:43:08
1,2019-06-23,2768,2019-06-23 14:28:35,2019-06-23 16:55:13
4,2019-06-23,26,2019-06-23 14:06:23,2019-06-23 17:30:47
2,2019-06-23,5037,2019-06-23 14:00:13,2019-06-24 13:19:15
4,2019-06-23,29,2019-06-23 17:18:20,2019-06-23 19:44:08
1,2019-06-23,2505,2019-06-23 17:17:28,2019-06-23 19:59:45
2,2019-06-23,4721,2019-06-23 17:03:36,2019-06-24 18:21:30
2,2019-06-23,3920,2019-06-23 20:30:17,2019-06-24 19:24:47
1,2019-06-23,1987,2019-06-23 20:04:40,2019-06-23 23:06:58
4,2019-06-23,23,2019-06-23 20:15:51,2019-06-23 22:38:12
1,2019-06-23,987,2019-06-23 23:42:05,2019-06-24 01:30:24
2,2019-06-23,1918,2019-06-23 23:38:25,2019-06-24 00:20:11
4,2019-06-23,10,2019-06-23 23:55:31,2019-06-24 01:23:25
2,2019-06-24,375,2019-06-24 03:57:04,2019-06-24 04:14:58
1,2019-06-24,245,2019-06-24 02:10:39,2019-06-24 05:17:25
1,2019-06-24,1132,2019-06-24 05:21:39,2019-06-24 08:02:09
4,2019-06-24,8,2019-06-24 05:55:18,2019-06-24 08:08:42
2,2019-06-24,1845,2019-06-24 05:24:54,2019-06-24 06:40:14
4,2019-06-24,27,2019-06-24 08:23:27,2019-06-24 10:46:29
1,2019-06-24,3099,2019-06-24 08:10:35,2019-06-24 11:09:29
2,2019-06-24,5468,2019-06-24 08:00:25,2019-06-25 08:22:38
4,2019-06-24,39,2019-06-24 11:45:50,2019-06-24 14:06:33
1,2019-06-24,3610,2019-06-24 11:33:05,2019-06-24 14:16:08
2,2019-06-24,5814,2019-06-24 11:01:21,2019-06-24 12:13:59
1,2019-06-24,3684,2019-06-24 14:05:49,2019-06-24 17:42:54
2,2019-06-24,6260,2019-06-24 14:00:24,2019-06-24 15:29:28
4,2019-06-24,35,2019-06-24 14:48:29,2019-06-24 17:16:17
1,2019-06-24,3008,2019-06-24 17:45:38,2019-06-24 19:52:33
2,2019-06-24,5587,2019-06-24 17:39:22,2019-06-25 17:59:50
4,2019-06-24,35,2019-06-24 17:43:00,2019-06-24 20:46:31
1,2019-06-24,1972,2019-06-24 20:48:28,2019-06-24 22:27:31
4,2019-06-24,22,2019-06-24 20:21:03,2019-06-24 22:57:05
2,2019-06-24,3850,2019-06-24 22:59:13,2019-06-24 23:23:27
4,2019-06-24,5,2019-06-24 23:28:11,2019-06-25 00:49:38
1,2019-06-24,723,2019-06-24 23:13:36,2019-06-25 01:59:20
2,2019-06-24,1606,2019-06-24 23:15:29,2019-06-25 00:49:55
1,2019-06-25,224,2019-06-25 02:48:35,2019-06-25 04:59:16
2,2019-06-25,324,2019-06-25 02:00:11,2019-06-25 03:11:05
1,2019-06-25,1193,2019-06-25 05:40:31,2019-06-25 08:39:03
4,2019-06-25,15,2019-06-25 05:16:27,2019-06-25 07:56:54
2,2019-06-25,2077,2019-06-25 05:49:16,2019-06-25 06:04:51
2,2019-06-25,6164,2019-06-25 08:02:33,2019-06-25 11:14:06
1,2019-06-25,3344,2019-06-25 08:18:25,2019-06-25 11:19:28
4,2019-06-25,23,2019-06-25 08:19:26,2019-06-25 11:01:44
1,2019-06-25,3997,2019-06-25 11:38:09,2019-06-25 14:00:48
4,2019-06-25,39,2019-06-25 11:03:30,2019-06-25 14:14:35
2,2019-06-25,6699,2019-06-25 11:00:20,2019-06-25 14:06:18
1,2019-06-25,4071,2019-06-25 14:12:34,2019-06-25 17:14:42
4,2019-06-25,30,2019-06-25 14:02:35,2019-06-25 17:12:52
2,2019-06-25,6654,2019-06-25 14:04:15,2019-06-26 13:53:05
4,2019-06-25,45,2019-06-25 17:38:35,2019-06-25 20:17:51
1,2019-06-25,3381,2019-06-25 17:12:00,2019-06-25 20:04:54
2,2019-06-25,6252,2019-06-25 17:00:14,2019-06-26 18:49:05
2,2019-06-25,4910,2019-06-25 20:00:23,2019-06-25 21:29:44
1,2019-06-25,2580,2019-06-25 20:47:10,2019-06-25 23:00:12
4,2019-06-25,21,2019-06-25 20:17:28,2019-06-25 22:56:15
1,2019-06-25,1116,2019-06-25 23:01:58,2019-06-26 01:41:24
4,2019-06-25,8,2019-06-25 23:53:23,2019-06-26 01:40:11
2,2019-06-25,2227,2019-06-25 23:00:25,2019-06-26 01:26:32
2,2019-06-26,411,2019-06-26 02:03:44,2019-06-26 05:13:49
1,2019-06-26,247,2019-06-26 02:11:50,2019-06-26 04:54:44
2,2019-06-26,1832,2019-06-26 05:00:38,2019-06-26 06:44:09
4,2019-06-26,16,2019-06-26 05:00:19,2019-06-26 07:31:30
1,2019-06-26,1047,2019-06-26 05:03:30,2019-06-26 07:59:35
2,2019-06-26,6978,2019-06-26 08:00:41,2019-06-26 10:54:25
4,2019-06-26,44,2019-06-26 08:43:33,2019-06-26 10:38:11
1,2019-06-26,3991,2019-06-26 08:33:23,2019-06-26 11:00:30
2,2019-06-26,7483,2019-06-26 11:00:14,2019-06-26 14:15:19
1,2019-06-26,4480,2019-06-26 11:45:17,2019-06-26 13:48:44
4,2019-06-26,48,2019-06-26 11:00:36,2019-06-26 13:35:54
4,2019-06-26,47,2019-06-26 14:54:55,2019-06-26 17:04:43
1,2019-06-26,4706,2019-06-26 14:40:49,2019-06-26 16:40:44
2,2019-06-26,7535,2019-06-26 14:01:58,2019-06-27 07:04:15
2,2019-06-26,7845,2019-06-26 19:18:55,2019-06-27 18:43:17
1,2019-06-26,4515,2019-06-26 17:48:02,2019-06-26 20:18:48
4,2019-06-26,48,2019-06-26 17:52:16,2019-06-26 20:06:40
4,2019-06-26,34,2019-06-26 20:19:56,2019-06-26 22:41:59
1,2019-06-26,3535,2019-06-26 20:26:06,2019-06-26 22:46:29
2,2019-06-26,6403,2019-06-26 22:38:53,2019-06-26 23:22:03
2,2019-06-26,2804,2019-06-26 23:43:09,2019-06-27 01:14:01
4,2019-06-26,9,2019-06-26 23:08:57,2019-06-27 01:55:57
1,2019-06-26,1438,2019-06-26 23:02:33,2019-06-27 02:02:43
1,2019-06-27,258,2019-06-27 02:11:46,2019-06-27 04:54:08
2,2019-06-27,481,2019-06-27 02:03:21,2019-06-27 05:10:56
2,2019-06-27,1818,2019-06-27 05:33:15,2019-06-27 08:00:32
1,2019-06-27,966,2019-06-27 05:38:54,2019-06-27 07:41:24
4,2019-06-27,10,2019-06-27 05:11:52,2019-06-27 07:58:11
1,2019-06-27,3986,2019-06-27 08:11:50,2019-06-27 10:59:57
2,2019-06-27,7040,2019-06-27 08:00:17,2019-06-27 11:27:56
4,2019-06-27,40,2019-06-27 08:02:59,2019-06-27 11:00:27
4,2019-06-27,48,2019-06-27 11:21:15,2019-06-27 14:01:53
2,2019-06-27,7814,2019-06-27 11:22:58,2019-06-27 14:20:48
1,2019-06-27,4523,2019-06-27 11:48:04,2019-06-27 14:16:47
2,2019-06-27,8027,2019-06-27 14:01:03,2019-06-28 13:43:14
4,2019-06-27,44,2019-06-27 14:28:50,2019-06-27 18:18:47
1,2019-06-27,4956,2019-06-27 14:42:31,2019-06-27 17:57:15
1,2019-06-27,4673,2019-06-27 17:13:36,2019-06-27 19:32:19
4,2019-06-27,52,2019-06-27 17:58:57,2019-06-27 20:36:34
2,2019-06-27,8203,2019-06-27 17:00:32,2019-06-28 17:38:50
2,2019-06-27,7132,2019-06-27 20:22:47,2019-06-27 22:10:07
1,2019-06-27,3860,2019-06-27 20:06:38,2019-06-27 23:24:20
4,2019-06-27,37,2019-06-27 20:31:06,2019-06-27 22:44:01
4,2019-06-27,27,2019-06-27 23:11:31,2019-06-28 01:41:28
2,2019-06-27,3872,2019-06-27 23:17:17,2019-06-28 02:11:40
1,2019-06-27,1961,2019-06-27 23:05:16,2019-06-28 02:17:53
2,2019-06-28,716,2019-06-28 02:16:30,2019-06-28 04:20:39
4,2019-06-28,5,2019-06-28 02:22:28,2019-06-28 05:24:22
1,2019-06-28,373,2019-06-28 02:21:15,2019-06-28 05:06:07
1,2019-06-28,889,2019-06-28 05:28:21,2019-06-28 08:19:18
2,2019-06-28,1739,2019-06-28 05:20:48,2019-06-28 06:05:00
4,2019-06-28,11,2019-06-28 05:31:26,2019-06-28 07:48:11
2,2019-06-28,5482,2019-06-28 08:37:47,2019-06-28 09:18:48
4,2019-06-28,34,2019-06-28 08:36:21,2019-06-28 10:58:29
1,2019-06-28,2975,2019-06-28 08:51:22,2019-06-28 12:00:16
1,2019-06-28,3838,2019-06-28 11:03:42,2019-06-28 14:31:34
2,2019-06-28,6524,2019-06-28 11:00:23,2019-06-28 12:30:28
4,2019-06-28,30,2019-06-28 11:17:01,2019-06-28 14:04:07
4,2019-06-28,41,2019-06-28 14:28:23,2019-06-28 16:42:56
1,2019-06-28,4819,2019-06-28 14:02:42,2019-06-28 16:34:18
2,2019-06-28,7767,2019-06-28 14:00:53,2019-06-28 16:32:25
2,2019-06-28,6690,2019-06-28 17:01:36,2019-06-28 17:32:28
1,2019-06-28,3831,2019-06-28 17:10:30,2019-06-28 19:27:18
4,2019-06-28,47,2019-06-28 17:27:16,2019-06-28 19:41:52
2,2019-06-28,5227,2019-06-28 22:48:14,2019-06-29 21:51:15
4,2019-06-28,31,2019-06-28 20:17:15,2019-06-28 23:11:07
1,2019-06-28,2902,2019-06-28 20:03:18,2019-06-28 22:47:26
4,2019-06-28,26,2019-06-28 23:17:48,2019-06-29 01:51:36
2,2019-06-28,4449,2019-06-28 23:56:49,2019-06-29 02:20:56
1,2019-06-28,2306,2019-06-28 23:16:57,2019-06-29 01:31:08
4,2019-06-29,9,2019-06-29 02:32:13,2019-06-29 04:49:55
2,2019-06-29,1771,2019-06-29 02:13:30,2019-06-29 03:27:44
1,2019-06-29,861,2019-06-29 02:46:45,2019-06-29 05:02:17
4,2019-06-29,9,2019-06-29 05:23:52,2019-06-29 08:13:56
2,2019-06-29,964,2019-06-29 05:01:43,2019-06-30 06:07:02
1,2019-06-29,494,2019-06-29 05:46:16,2019-06-29 07:54:25
4,2019-06-29,6,2019-06-29 08:45:46,2019-06-29 11:00:49
2,2019-06-29,2129,2019-06-29 08:01:23,2019-06-29 10:39:59
1,2019-06-29,922,2019-06-29 08:05:57,2019-06-29 10:36:42
2,2019-06-29,4176,2019-06-29 11:44:17,2019-06-30 12:52:47
4,2019-06-29,22,2019-06-29 11:42:59,2019-06-29 14:16:15
1,2019-06-29,2084,2019-06-29 11:26:09,2019-06-29 13:50:37
1,2019-06-29,2747,2019-06-29 14:20:38,2019-06-29 17:12:41
4,2019-06-29,25,2019-06-29 14:15:36,2019-06-29 17:05:46
2,2019-06-29,4642,2019-06-29 14:15:07,2019-06-29 17:09:42
1,2019-06-29,3334,2019-06-29 17:59:37,2019-06-29 20:24:47
4,2019-06-29,44,2019-06-29 17:22:18,2019-06-29 20:03:39
2,2019-06-29,5910,2019-06-29 17:02:28,2019-06-30 16:43:57
4,2019-06-29,22,2019-06-29 20:35:27,2019-06-29 23:14:15
1,2019-06-29,2511,2019-06-29 20:15:15,2019-06-29 23:07:26
2,2019-06-29,4750,2019-06-29 20:00:19,2019-06-29 23:08:16
1,2019-06-29,2458,2019-06-29 23:31:07,2019-06-30 01:52:12
4,2019-06-29,29,2019-06-29 23:01:50,2019-06-30 01:53:53
2,2019-06-29,4820,2019-06-29 23:48:34,2019-06-30 00:13:16
4,2019-06-30,9,2019-06-30 02:31:01,2019-06-30 05:03:10
1,2019-06-30,927,2019-06-30 02:24:21,2019-06-30 04:53:51
2,2019-06-30,1887,2019-06-30 02:00:40,2019-06-30 05:17:44
4,2019-06-30,6,2019-06-30 05:43:29,2019-06-30 08:14:11
2,2019-06-30,936,2019-06-30 05:24:37,2019-06-30 08:23:31
1,2019-06-30,462,2019-06-30 05:48:34,2019-06-30 07:29:28
1,2019-06-30,868,2019-06-30 08:55:32,2019-06-30 11:19:58
4,2019-06-30,13,2019-06-30 08:09:47,2019-06-30 10:43:40
2,2019-06-30,1937,2019-06-30 08:51:39,2019-06-30 11:07:07
4,2019-06-30,14,2019-06-30 11:36:50,2019-06-30 14:08:15
2,2019-06-30,3971,2019-06-30 11:00:06,2019-07-01 12:57:45
1,2019-06-30,1940,2019-06-30 11:22:07,2019-06-30 13:51:42
4,2019-06-30,27,2019-06-30 14:21:25,2019-06-30 17:16:27
2,2019-06-30,4775,2019-06-30 14:00:15,2019-07-01 14:43:32
1,2019-06-30,2519,2019-06-30 14:17:06,2019-06-30 16:59:08
2,2019-06-30,4957,2019-06-30 17:00:31,2019-07-01 17:19:20
4,2019-06-30,27,2019-06-30 17:45:04,2019-06-30 20:54:17
1,2019-06-30,2662,2019-06-30 17:30:44,2019-06-30 20:23:03
1,2019-06-30,2422,2019-06-30 20:38:24,2019-06-30 22:37:20
2,2019-06-30,4540,2019-06-30 20:02:00,2019-06-30 23:16:39
4,2019-06-30,22,2019-06-30 20:45:53,2019-06-30 22:41:09
1,2019-06-30,620,2019-06-30 23:23:43,2019-06-30 23:31:03
4,2019-06-30,7,2019-06-30 23:23:07,2019-07-01 01:07:04
2,2019-06-30,1229,2019-06-30 23:52:55,2019-06-30 23:56:57
